non_cs_sentences_surps,cs_sentences_before_cs_surp,cs_sentences_cs_back_surp,cs_sentences_after_cs_surp,sample_zhwiki_surp
7.1670523,7.1670523,,6.399935,7.5043354
5.713045,7.1598167,,7.1807833,5.0362487
4.1666403,7.1735477,,7.0391965,4.9003644
7.239988,7.1807833,,7.198451,7.2327523
4.904821,7.1670523,,4.2973504,6.8863854
7.290515,7.1598167,,7.3904843,6.7014213
7.1670523,6.572656,,4.430604,4.9781795
4.1666403,4.249358,,7.4391785,6.137668
7.239988,6.5610642,,7.3514414,7.18509
7.1670523,7.1912155,,6.8726544,4.1759996
5.435866,7.1807833,,7.302313,6.734926
5.611579,6.734556,,4.1897306,5.0499797
7.2162104,7.2580786,,6.9234123,4.9003644
7.1670523,5.580385,,7.1807833,7.239988
3.0130775,7.208975,,7.1670523,5.0919185
7.3514414,6.8863854,,7.1670523,4.619143
4.4276857,7.3514414,,7.1670523,7.211736
7.8777566,6.558925,,7.1670523,4.1666403
5.225617,4.1897306,,4.3535395,7.2327523
3.0130775,7.3514414,,5.8307047,4.5805273
6.8726544,6.315496,,4.32103,4.5383143
7.1735477,7.2095747,,7.21781,7.21781
4.1897306,7.1670523,,4.2973504,4.573495
7.21781,6.3825297,,6.068695,7.211736
6.558925,6.2199664,,6.361157,4.1666403
7.446082,6.6978993,,7.1735477,6.3884315
5.9298387,7.1807833,,6.7433143,7.202339
6.953135,4.51397,,4.3535395,4.5805273
7.198451,5.5010242,,7.235478,2.8141544
7.1670523,7.289942,,3.4168775,4.6734943
7.1670523,7.1807833,,6.544164,5.757729
4.3314185,4.1759996,,7.3784876,4.2508054
7.3514414,4.430604,,7.3514414,7.239988
5.9435697,5.8525114,,7.3514414,4.5667963
7.3514414,5.762203,,5.3607903,7.529367
3.3115149,6.5794625,,5.8583198,3.0130775
4.890446,7.1807833,,6.4160857,8.193261
7.239988,7.1598167,,7.1807833,6.572656
7.1598167,7.310274,,7.1598167,4.1803713
7.1735477,7.198451,,7.1807833,7.239988
6.8863854,6.119012,,7.1598167,7.1670523
6.6978993,4.1897306,,4.1897306,7.1670523
3.0268083,7.3514414,,7.21781,7.1670523
6.51126,6.2062354,,6.1604376,4.328849
7.198451,7.3514414,,7.1807833,6.4910517
5.225617,5.225617,,7.1598167,5.3477836
4.3740377,7.0027795,,4.34258,6.596382
7.22877,7.1735477,,7.275574,5.249568
5.696804,4.1897306,,7.3514414,7.190839
7.4086742,7.21781,,4.430604,4.84412
4.1759996,7.1598167,,6.9562945,3.530683
7.21781,7.1735477,,7.3514414,1.399301
4.1666403,5.6618376,,5.0202203,6.6100636
3.2731566,6.041491,,7.344206,4.9174786
6.6188316,6.6078076,,4.3110814,7.2964816
7.1735477,7.198451,,7.39772,7.1735477
7.1735477,6.315496,,5.2306967,7.1735477
7.1807833,7.3514414,,5.5224843,3.0268083
3.0130775,7.1670523,,7.338346,4.9682713
7.3514414,7.1670523,,7.3514414,7.2112937
5.580385,5.580385,,7.1598167,4.84412
5.438441,5.762203,,5.316522,7.5908794
4.3314185,7.180354,,7.198466,4.328849
7.3514414,6.6978993,,4.2973504,6.1227274
4.1759996,5.8099623,,6.436903,7.1854386
4.2973504,6.910915,,4.9663258,6.6978993
6.7895927,7.1807833,,7.1911974,7.1807833
4.3451495,6.315496,,6.8726544,7.1670523
5.096284,7.310274,,5.7937446,7.1670523
5.894431,7.3514414,,7.393799,4.3740377
7.2162104,4.2973504,,7.1670523,7.2360053
5.580385,7.103322,,6.8726544,7.1670523
7.208975,6.6978993,,6.2199664,7.1598167
4.1803713,7.1807833,,7.2461505,4.1803713
7.1670523,7.1598167,,7.1735477,5.9779387
3.0130775,7.1807833,,6.8863854,5.2561727
7.3514414,7.3514414,,5.7937446,7.190839
5.713045,7.1670523,,7.393799,7.1670523
7.1875896,7.1670523,,7.1670523,4.84412
7.1670523,6.119012,,4.2973504,1.8583531
4.2973504,7.1735477,,3.2393014,0.15245734
7.39772,3.4306083,,5.3795176,7.2181907
4.1666403,7.249384,,6.49734,7.1670523
5.2985525,7.1598167,,4.3110814,4.84412
5.7105103,4.1897306,,7.39772,6.1069
5.762203,7.3514414,,7.3514414,4.4082623
6.119012,7.1670523,,7.1670523,5.3087726
4.1897306,7.1670523,,7.1598167,7.190839
4.5543227,6.2062354,,7.1807833,4.84412
7.198451,4.549382,,7.1670523,4.1269283
4.1666403,5.755352,,7.344206,5.2637935
5.2985525,6.6462216,,7.3514414,7.190839
7.289942,7.542992,,7.1598167,4.84412
4.1803713,6.2062354,,7.344206,7.2964816
6.757104,7.3514414,,7.310274,7.302313
7.1735477,4.2973504,,6.3468947,7.1735477
4.1803713,5.811053,,6.915177,7.1735477
7.2327523,5.762203,,7.0151505,7.1807833
7.1807833,7.1875896,,7.3095484,5.235837
3.0130775,7.1670523,,7.1670523,7.190839
5.4344773,4.1759996,,7.3514414,4.84412
7.1807833,7.2105746,,6.3825297,1.8583531
7.1598167,4.8926983,,6.572656,0.15245734
4.1803713,8.761205,,7.344206,7.2181907
6.4554653,5.225617,,7.1807833,4.84412
7.1807833,7.289942,,7.310274,1.4161143
6.6841683,7.1807833,,6.590324,7.702793
7.1735477,7.1598167,,7.1807833,2.6096914
7.1807833,6.6978993,,4.1759996,4.566644
7.1670523,6.5610642,,6.4332876,5.7193046
7.1598167,7.198451,,5.742575,7.3545203
7.1735477,6.119012,,7.2303185,7.1670523
3.0268083,7.2902884,,6.2062354,4.1666403
5.937234,6.329227,,5.594116,4.4017844
7.7964864,7.202339,,6.033383,5.777351
7.1807833,6.132743,,5.239348,7.1735477
5.798504,4.4864,,7.2971773,7.1807833
4.1952004,7.255239,,4.1759996,7.1670523
7.21781,4.1897306,,5.763803,5.235837
4.1666403,6.4332876,,3.519557,5.8025513
6.94559,7.1735477,,6.288567,7.1972737
7.1807833,6.3962607,,4.318821,7.1807833
7.1670523,7.1807833,,7.21781,7.1670523
7.1670523,5.8592253,,7.1670523,6.0142055
7.1598167,6.572656,,7.1670523,7.18509
7.1807833,7.2331753,,4.328849,5.0362487
3.0130775,3.9106045,,7.2683387,6.991163
7.310274,6.5848255,,6.3962607,7.202339
7.1670523,7.2684813,,5.642432,4.4628477
5.225617,5.3340526,,7.213805,6.109262
7.2971773,7.2045093,,7.1598167,4.729255
4.3740377,7.1670523,,7.1807833,7.3640757
7.2360053,4.904821,,5.509068,3.0268083
7.1670523,7.290515,,6.739293,7.5923696
7.1670523,7.1670523,,7.2550206,5.407411
7.1670523,6.6841683,,7.1807833,4.2134566
3.0130775,5.68256,,7.3514414,7.2105746
7.3514414,7.206811,,7.1670523,4.587226
6.6841683,6.8569107,,4.1759996,4.135039
5.594116,4.328749,,7.21781,4.563042
5.762203,5.944792,,7.1670523,7.870521
2.728482,6.732564,,6.7433143,4.5805273
7.3514414,5.320821,,6.946013,4.5383143
5.580385,7.2971773,,7.1807833,6.9234123
3.7522593,6.8726544,,6.6841683,6.8863854
5.726776,7.1807833,,7.3514414,6.6978993
6.975334,7.1670523,,7.1670523,5.68256
3.1555736,4.1759996,,7.1598167,7.1807833
5.633144,7.2105746,,6.6978993,4.261901
7.198451,7.1807833,,6.2199664,7.2233315
4.1759996,7.1598167,,6.6978993,7.1670523
7.21781,7.3514414,,7.1807833,5.628701
5.713045,5.516575,,7.1670523,6.5085855
7.1875896,5.3646317,,6.558925,5.249568
7.1598167,7.3514414,,4.249358,6.482704
7.1807833,7.3514414,,6.734926,7.18509
5.251633,7.1598167,,7.344206,7.1670523
4.203119,7.1807833,,7.3514414,6.4618325
7.2327523,6.2062354,,7.3514414,4.249227
5.594116,4.51397,,7.1670523,7.239988
5.762203,6.8343325,,7.1670523,7.1670523
6.180975,6.4558883,,7.3514414,7.1598167
7.3112745,7.1807833,,4.1759996,5.0499797
5.580385,6.8726544,,6.734926,7.9007764
5.762203,7.3514414,,6.2199664,3.0130775
6.180975,7.3514414,,7.1735477,6.6078076
3.0130775,6.558925,,7.1807833,4.359562
7.3514414,4.370709,,7.3514414,6.366254
5.225617,4.5595164,,7.1670523,4.405676
7.2971773,7.0391965,,7.1670523,5.6503654
4.1666403,7.1912155,,6.3825297,7.9421153
7.239988,6.2199664,,6.8863854,7.1670523
5.225617,7.1735477,,7.219612,5.3607903
7.2971773,4.1897306,,7.1670523,6.618741
3.0130775,5.0079174,,6.8685575,4.249358
5.320925,7.7495832,,7.1807833,6.366254
7.2560306,7.1735477,,7.1670523,4.371608
5.594116,5.239348,,7.1670523,4.6583533
7.2162104,7.2971773,,7.1670523,7.3514414
5.3340526,5.713045,,6.417439,4.328849
4.2134566,5.3795176,,6.1918364,5.777351
3.0130775,7.2818627,,7.1807833,6.0279365
5.3795176,5.762279,,5.580385,7.192674
6.49734,6.703804,,7.2162104,7.1670523
7.1807833,5.3795176,,4.904821,5.235837
6.315496,7.274627,,7.290515,7.635551
6.504355,7.0391965,,3.4168775,6.0142055
7.262256,4.328749,,7.249384,7.18509
4.1666403,5.3795176,,4.3535395,6.8726544
6.1919475,7.2818627,,7.2282424,7.1735477
7.1807833,5.762279,,5.77601,7.1807833
7.1670523,6.703804,,7.1807833,4.1759996
3.0130775,7.344206,,7.1670523,7.2105746
7.310274,6.0949264,,7.1670523,4.1803713
4.198039,3.9106045,,6.3825297,7.239988
7.1670523,5.3795176,,6.6978993,7.1670523
7.1670523,5.096284,,7.3514414,4.1666403
5.956181,7.481098,,6.8726544,7.2327523
5.769229,6.953135,,4.4398465,7.1735477
7.2105236,7.3514414,,6.914836,6.1741686
7.58916,7.344206,,7.1807833,7.1735477
7.1598167,6.572656,,6.499885,4.1897306
4.1803713,6.946013,,6.448808,7.21781
7.239988,7.1807833,,6.629153,4.4276857
7.1670523,7.1670523,,7.1807833,7.3948727
6.558925,6.5610642,,4.1759996,7.1807833
4.1803713,5.2570157,,5.5388107,6.119012
7.239988,5.7105103,,6.7433143,6.593404
6.2062354,5.762203,,5.62984,5.109607
7.1735477,7.180354,,7.2199545,1.8476702
3.0268083,6.386715,,7.1670523,5.6483903
6.734556,6.904053,,6.8726544,7.198451
5.1112466,6.8863854,,7.3095484,7.1598167
7.890858,7.1807833,,6.0811954,7.1735477
3.3115149,7.1598167,,6.734556,4.1897306
3.0130775,7.3514414,,7.310274,7.21781
5.6576996,7.1598167,,7.1912155,4.1666403
7.207314,6.572656,,6.572656,5.8907514
7.1670523,4.1897306,,7.240411,7.1801524
4.1759996,7.344206,,7.1670523,6.6978993
6.2062354,6.4755635,,7.1670523,4.34258
4.4722433,7.2138476,,7.1670523,6.667447
7.2624745,6.3825297,,7.1598167,5.689461
6.8726544,7.1735477,,6.6978993,7.213805
7.1807833,7.3514414,,7.3514414,6.315496
5.956181,4.2973504,,6.2062354,5.576138
6.953135,5.811053,,7.1807833,6.910702
7.198451,5.4099483,,7.3514414,7.1807833
7.1670523,6.5755897,,4.2973504,4.1759996
4.1666403,7.198451,,6.010681,7.21781
7.1670523,7.1670523,,4.1897306,3.0130775
4.1666403,6.6078076,,7.21781,8.193261
7.2327523,6.7433143,,7.1670523,3.4306083
7.1807833,6.6322837,,6.8726544,7.2421484
4.1666403,7.4388466,,6.3962607,4.1897306
3.2731566,5.239348,,7.1735477,7.21781
7.3240514,7.2971773,,6.534684,5.516703
3.0130775,7.1598167,,4.549382,6.8964047
7.0391965,4.3110814,,8.739169,5.831547
4.328749,7.0570436,,7.1807833,4.7828836
5.811053,6.207384,,7.1670523,7.3390093
7.208975,5.8802724,,4.1759996,7.1807833
5.594116,5.762203,,6.734926,4.1666403
7.2162104,5.0407577,,6.8129935,5.3139744
5.580385,7.8836226,,7.198451,7.1844673
7.2162104,7.1807833,,7.1598167,3.4306083
5.580385,7.344206,,6.572656,5.416384
7.2162104,7.1807833,,7.240411,7.2045093
5.580385,6.2062354,,4.2973504,6.3825297
3.0130775,5.910642,,7.39772,6.4802313
5.9269385,7.198451,,4.1759996,3.4306083
7.198451,7.1670523,,7.21781,6.954986
7.1670523,6.119012,,7.1670523,7.1807833
7.1670523,7.310274,,6.315496,4.1759996
7.1670523,7.198451,,4.769431,7.21781
4.1666403,7.1670523,,7.37267,4.1666403
6.6318607,7.1598167,,7.3514414,6.233373
6.2199664,6.329227,,7.1670523,7.179613
7.1807833,7.3514414,,7.1670523,5.530434
6.119012,7.1670523,,7.3514414,6.5826755
4.1897306,4.2973504,,5.2361846,4.3110814
7.21781,7.3514414,,6.7301908,7.3904843
4.1666403,7.1670523,,6.4752126,7.1807833
7.2327523,5.3795176,,6.8863854,4.1759996
7.1807833,4.412161,,6.6978993,6.734926
7.1670523,4.430604,,6.572656,6.572656
3.0130775,4.600975,,7.2278123,3.0268083
7.0391965,6.9811764,,5.813095,4.8679147
7.198451,7.1735477,,8.02305,7.4014688
6.4618325,7.1807833,,7.1670523,4.1759996
7.1598167,6.2062354,,5.435866,6.9234123
7.1807833,6.2199664,,7.3514414,7.2278123
3.0130775,6.329227,,7.1670523,6.315496
6.5610642,7.2095747,,7.3514414,7.199044
7.2315154,6.6841683,,6.8726544,7.1807833
6.558925,6.953135,,7.1735477,3.0130775
3.0130775,6.904053,,7.1735477,7.7176127
5.77362,7.3095484,,5.8517585,5.726776
7.316795,7.1670523,,7.1807833,6.661605
4.3110814,7.3514414,,7.3514414,7.1807833
4.1897306,7.1598167,,4.1759996,4.2973504
7.2105746,7.344206,,7.21781,4.965873
5.77362,5.239348,,6.4618325,7.383801
7.0296326,5.77362,,7.1807833,7.1670523
5.239348,7.316795,,7.1670523,7.1670523
7.2971773,7.1807833,,6.8726544,4.1759996
4.1666403,7.1670523,,7.3514414,7.2105746
6.94559,6.2062354,,6.6841683,4.961639
7.1807833,6.6978993,,4.1897306,7.342956
3.0130775,7.1807833,,6.4332876,6.6978993
5.470902,5.8081746,,7.1807833,7.1807833
7.2246757,4.328749,,6.6841683,6.558925
7.1807833,6.7433143,,4.3535395,7.1807833
4.1759996,6.628242,,7.235478,5.628701
4.3481083,7.3514414,,6.8726544,6.362249
5.811053,7.1598167,,6.3487315,7.2062798
7.2162104,6.3962607,,2.4611259,7.1670523
3.0130775,6.572656,,2.4786508,6.315496
4.328749,7.344206,,6.7433143,6.6014476
5.811053,7.1807833,,7.2331753,4.2367597
7.208975,7.1670523,,5.77601,7.21781
5.594116,5.713045,,7.1794524,3.0130775
7.2162104,5.7335825,,3.4306083,6.26397
4.1666403,7.269732,,6.288567,7.7990723
7.239988,7.1670523,,6.329227,4.3451495
4.3740377,7.3514414,,7.2062798,7.3514414
6.9416075,4.2973504,,7.1670523,6.8726544
3.4306083,6.5610642,,7.1670523,7.1807833
7.249384,6.4932313,,5.762279,6.6841683
3.0130775,6.179772,,5.6884646,7.1807833
4.51397,6.415766,,6.9196486,4.1666403
6.4816427,7.0391965,,6.3962607,7.2327523
6.6978993,6.590324,,6.429325,7.1735477
7.1807833,7.1735477,,7.1807833,6.6978993
4.1666403,6.6978993,,7.1670523,4.1897306
7.239988,7.1807833,,6.119012,7.21781
7.1670523,5.7800136,,7.2902884,7.1670523
6.2062354,6.813349,,7.1807833,7.1598167
5.812235,7.1807833,,7.1670523,7.1807833
7.1598167,7.1670523,,7.1670523,4.7691526
5.812235,5.7800136,,6.3825297,7.346245
6.8918552,6.813349,,5.0079174,4.1666403
4.4398465,7.3514414,,7.756819,7.239988
7.3904843,6.350401,,6.6841683,7.1670523
7.1807833,7.344206,,7.1807833,7.1670523
4.1759996,7.1735477,,7.1598167,6.3825297
7.2105746,7.1807833,,7.344206,6.6978993
3.0268083,7.344206,,6.6978993,7.1807833
5.633144,4.1897306,,6.6978993,4.1759996
7.198451,7.21781,,6.572656,7.2105746
4.2973504,4.1759996,,7.240411,7.1807833
6.7895927,7.21781,,7.1670523,4.1108584
5.726776,7.1670523,,5.817816,4.0179415
7.1875896,7.1598167,,6.226571,7.216008
4.1666403,7.1807833,,7.1735477,4.2973504
6.6318607,7.3514414,,7.1807833,7.3904843
7.1807833,7.344206,,7.1670523,4.3877687
4.2973504,7.3514414,,6.4618325,7.22877
5.811053,4.2973504,,6.572656,4.3877687
5.762203,7.39772,,7.240411,7.22877
3.0130775,6.7433143,,7.1598167,3.0268083
4.198039,6.6322837,,7.1807833,6.8129935
7.239988,7.1807833,,7.1598167,6.671797
6.8726544,6.558925,,7.1735477,5.7020597
7.1807833,4.249358,,6.6978993,7.2065697
4.1666403,7.2105746,,7.1807833,4.4628477
7.239988,7.1807833,,7.1670523,6.4104943
7.1670523,4.1759996,,7.3514414,6.572656
6.558925,4.3481083,,7.1670523,7.1807833
7.446082,7.103322,,6.1604376,7.1670523
3.0130775,7.344206,,7.1807833,4.4491167
7.3514414,6.8863854,,7.1670523,6.0220747
5.3340526,6.572656,,7.1598167,6.572656
7.2045093,7.1807833,,6.572656,7.240411
7.1670523,5.905003,,6.7433143,4.1666403
7.1670523,7.344206,,7.2331753,5.9779387
4.1666403,4.34258,,5.77601,4.4912415
7.239988,7.2683387,,7.1794524,7.371311
3.0130775,5.721961,,3.4306083,7.1670523
6.6078076,6.8310165,,6.288567,4.4491167
5.611784,6.953135,,6.329227,3.9270694
5.762203,6.68286,,7.2062798,7.2834454
3.0130775,7.2331753,,7.1670523,7.1670523
5.8959165,7.1807833,,7.1670523,6.2062354
7.811633,7.1670523,,5.762279,6.572656
6.8863854,6.3825297,,5.6884646,4.081758
7.1807833,7.1807833,,6.9196486,3.452137
3.4168775,6.2062354,,6.3962607,6.7747717
7.249384,6.3962607,,7.344206,7.1807833
4.1666403,6.2199664,,7.1807833,5.762279
7.239988,7.1735477,,7.1670523,7.186688
7.1598167,5.642432,,5.580385,3.9532495
7.1807833,7.3514414,,5.9306693,6.6576505
3.0130775,7.0391965,,5.897434,5.642432
7.3514414,7.1912155,,6.222639,7.213805
7.1670523,7.1807833,,5.7636557,7.1598167
4.3740377,7.1670523,,4.296347,7.1807833
7.2360053,4.328849,,7.2105746,7.1598167
7.1670523,3.9106045,,6.0949264,4.1897306
4.3740377,7.141984,,6.4620924,6.366254
7.2360053,7.310274,,7.1735477,4.047627
7.1670523,7.1912155,,7.3514414,4.318873
7.1598167,7.1807833,,7.1670523,7.21781
4.1897306,5.580385,,7.1670523,7.1598167
3.0738378,4.239819,,7.0391965,7.1807833
7.3514414,4.552072,,5.385781,6.6841683
6.2062354,5.096284,,6.1443305,3.0268083
4.894394,7.4738626,,4.2016215,4.9350047
7.8777566,1.5068533,,5.276375,7.2966413
7.1598167,6.953135,,5.84317,7.1807833
6.3962607,4.2999344,,6.661605,7.1670523
7.2138476,6.5610642,,7.2331753,4.1666403
4.904821,7.1912155,,6.132743,4.4017844
6.682388,7.1807833,,5.05757,7.2683387
7.1735477,6.558925,,7.1911974,4.9408293
7.1807833,6.6978993,,7.1598167,6.8967996
4.1666403,7.262256,,7.1735477,6.654129
5.2985525,7.1598167,,7.3514414,7.240411
7.2971773,6.3962607,,7.1670523,4.1666403
7.1670523,7.2138476,,6.558925,6.94559
7.1735477,7.1670523,,7.1807833,7.1735477
7.1735477,7.1670523,,7.1598167,7.1807833
7.1807833,7.1670523,,4.6579413,7.1670523
7.1670523,5.580385,,1.6932262,7.1670523
4.3740377,5.8291717,,1.5866075,4.1759996
6.2293906,4.402746,,4.8540645,6.2569933
7.1807833,7.2105746,,6.2002273,3.2125907
4.947908,6.3962607,,5.937502,8.200497
7.3514414,7.1807833,,7.2814035,4.2973504
7.1670523,7.310274,,7.344206,6.6925
7.1598167,7.198451,,4.3110814,6.6978993
4.1897306,4.1759996,,7.39772,4.1897306
5.91599,7.310274,,6.195564,7.21781
7.2050266,6.4139285,,5.4972367,4.1666403
6.8726544,7.1807833,,7.3166747,5.433726
3.0268083,6.8726544,,4.3110814,7.226868
7.3514414,4.1897306,,7.39772,7.1598167
4.1897306,6.734926,,6.558925,6.3962607
7.21781,6.9252143,,6.2199664,7.219612
6.3825297,4.4398465,,4.2936883,3.0130775
7.206612,7.344206,,7.21781,7.0570436
6.572656,4.1897306,,7.1598167,4.3451495
6.837955,7.344206,,6.7433143,6.308465
3.2921076,6.6978993,,7.2331753,6.904053
7.3514414,7.1807833,,6.8863854,4.3451495
3.0130775,5.225617,,7.1807833,7.3514414
5.320925,7.2971773,,5.762279,7.1598167
5.809259,5.713045,,6.9111414,6.8863854
7.1875896,7.3514414,,7.1807833,7.1735477
4.1666403,4.2973504,,5.374803,7.1735477
5.653321,5.811053,,4.2109447,4.1897306
5.762203,5.4099483,,6.734926,6.9234123
3.0130775,5.9269385,,7.1807833,4.1803713
7.3514414,6.8569107,,7.1670523,7.2327523
5.713045,7.198451,,6.0142055,5.7937446
7.1598167,4.1759996,,7.206612,7.2962327
7.1807833,7.21781,,7.1807833,6.2574387
3.0130775,6.3825297,,7.3514414,4.4067492
5.470902,7.3514414,,7.1598167,7.2360053
7.231911,6.3825297,,5.096284,4.3740377
7.1670523,7.3514414,,6.027091,7.22877
4.1759996,6.315496,,6.975334,4.3877687
4.3481083,3.6654665,,6.3962607,7.2360053
7.39772,7.2421484,,6.8863854,3.4168775
5.713045,7.1807833,,6.8863854,7.2421484
7.1875896,7.1670523,,7.3514414,3.0268083
6.119012,7.1670523,,6.2062354,6.51126
4.1897306,7.1670523,,7.382336,6.9635043
4.1666403,4.6821074,,7.3514414,4.3451495
7.239988,7.337666,,3.4168775,7.3514414
6.558925,5.726776,,7.249384,6.8726544
7.1807833,7.2624965,,7.1670523,4.3110814
3.0130775,7.1807833,,7.1598167,7.3904843
5.096284,7.3514414,,3.5775623,4.34258
7.481098,4.1759996,,7.917295,6.5703545
4.1759996,6.5610642,,7.1670523,7.259735
7.21781,7.198451,,7.0391965,4.1666403
7.1598167,5.580385,,7.1912155,5.000034
6.3825297,7.2162104,,7.1735477,7.1911974
3.0268083,5.769229,,7.1807833,4.1759996
7.1598167,5.7565165,,7.1670523,6.609683
4.4414167,7.1875896,,7.310274,6.946013
7.8777566,7.3514414,,7.1912155,3.0268083
7.1670523,7.1670523,,7.1807833,6.058567
7.1670523,6.8726544,,7.310274,4.905973
4.1666403,6.5610642,,7.198451,7.344206
5.653321,7.198451,,7.1598167,7.1735477
5.762203,5.225617,,6.953135,6.8863854
7.1875896,7.2971773,,6.5857673,7.1735477
4.1666403,7.1670523,,7.1735477,7.1735477
5.653321,7.3514414,,7.310274,6.572656
5.762203,7.1670523,,7.198451,7.2331753
7.1875896,7.1598167,,3.5775623,5.668768
4.1666403,6.572656,,6.796653,7.2147007
5.653321,7.0391965,,7.287341,6.6841683
5.762203,6.904053,,7.1670523,6.6978993
7.1875896,5.4844866,,5.580385,7.1735477
4.1666403,7.4373775,,7.2162104,7.1807833
5.653321,6.953135,,6.2062354,3.0130775
5.762203,7.2837515,,7.1735477,7.310274
7.1875896,7.1807833,,7.1807833,6.590324
4.1666403,7.1670523,,6.3825297,4.370709
7.239988,7.1598167,,7.1807833,5.9929466
7.1670523,7.1807833,,7.3514414,7.186859
3.0130775,7.1598167,,7.1670523,6.8863854
5.510104,7.3514414,,5.713045,4.1897306
7.289942,6.558925,,7.2624965,6.609683
6.8863854,6.3962607,,6.572656,7.1735477
4.1803713,4.3110814,,7.1807833,6.4755635
7.239988,7.39772,,7.3514414,7.1735477
7.1598167,7.1670523,,7.1670523,4.1897306
6.4755635,6.6841683,,7.1670523,2.6029403
7.1807833,6.132743,,7.1670523,8.277616
6.558925,5.594116,,7.1670523,7.1598167
3.2921076,5.762203,,7.1598167,7.1735477
7.344206,7.1875896,,6.2711697,6.8863854
7.1735477,4.1759996,,7.279415,7.1807833
7.1735477,7.3514414,,7.310274,3.7031012
4.1897306,7.1670523,,7.1912155,7.1950088
7.21781,7.3514414,,7.1735477,6.8726544
3.4168775,7.1670523,,7.344206,7.1735477
3.0130775,7.1598167,,4.1897306,4.1803713
7.344206,5.0304923,,6.5125904,6.94559
7.1670523,6.623399,,6.934865,7.1807833
5.9298387,7.202339,,7.3514414,4.1759996
7.0570436,7.1735477,,6.6841683,4.3481083
7.1807833,7.1807833,,6.572656,7.3904843
4.1759996,7.1598167,,7.240411,6.572656
4.3481083,6.5755897,,6.2062354,4.4473963
7.39772,7.344206,,6.572656,7.2360053
7.1598167,7.1807833,,6.6322837,6.558925
5.594116,5.798504,,5.2989755,3.490236
7.2162104,7.1790175,,7.289942,7.2421484
5.3340526,4.1897306,,1.5068533,6.572656
7.1972737,7.21781,,7.314845,3.086436
7.1807833,7.1670523,,6.5610642,6.953135
4.1759996,7.1598167,,6.6233883,6.590324
5.631143,7.1807833,,7.446082,4.404777
7.2162104,4.2973504,,7.344206,7.3514414
4.1666403,7.39772,,7.1807833,4.3314185
7.239988,7.3514414,,4.1759996,5.6577907
6.558925,7.1670523,,7.21781,7.634573
7.1807833,7.1670523,,6.8726544,7.1670523
7.1598167,7.1670523,,7.3095484,7.1670523
