,Unnamed: 0,random_non_cs_1_word,word_freq_zh,non_log_word_freq_zh,neg_base_e_word_freq_zh,base_e_word_freq_zh,cs_word_pos_zh,cs_word_length_zh,sentence_length_zh,ngram_surp_zh,base_2_ngram_prob_zh,raw_ngram_prob_zh,base_10_ngram_prob_zh,base_10_ngram_surp_zh,zh_word_index,llm_surp_zh
1085,1085,（,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,13,7.8786511,-7.8786511,0.004249,-2.3717103,2.3717103,5,21.0302181243897
1086,1086,我,8.2849017013646,0.003206240360514,-5.74265625551717,5.74265625551717,PN,1,6,12.2100038,-12.2100038,0.0002111,-3.6755774,3.6755774,0,8.64290809631348
1087,1087,只,10.9492421292194,0.00050576606833,-7.58943631113663,7.58943631113663,AD,1,8,13.1052216,-13.1052216,0.0001135,-3.9450648,3.9450648,0,10.3147821426392
1088,1088,小区,16.3625142367112,1.1868406432E-05,-11.3416306100483,11.3416306100483,NN,2,14,19.8855276,-19.8855276,1E-06,-5.9861403,5.9861403,1,17.2583932876587
1089,1089,准备,12.2345143708648,0.000207512466271,-8.48031914168506,8.48031914168506,VV,2,6,12.010079,-12.010079,0.000242,-3.615394,3.615394,2,28.1514272689819
1090,1090,学生,11.3316377137849,0.000388004844561,-7.85449273243674,7.85449273243674,NN,2,11,9.8265706,-9.8265706,0.0011013,-2.9580925,2.9580925,3,36.942193031311
1091,1091,想,11.4105557900776,0.000367350334797,-7.90919457451424,7.90919457451424,VV,1,11,15.584437,-15.584437,2E-05,-4.691383,4.691383,1,10.0651988983154
1092,1092,只,10.9492421292194,0.00050576606833,-7.58943631113663,7.58943631113663,AD,1,12,10.3418358,-10.3418358,0.0007705,-3.1132028,3.1132028,5,15.4083633422852
1093,1093,是,6.43900552066259,0.01152567040388,-4.46317852225719,4.46317852225719,VC,1,7,5.7449165,-5.7449165,0.0186469,-1.7293922,1.7293922,4,10.1021537780762
1094,1094,寄放,24.5013280901198,4.210807E-08,-16.9830264856407,16.9830264856407,VV,2,11,23.201734,-23.201734,0.0,-6.984418,6.984418,2,18.1838226318359
1095,1095,后,9.56025769393665,0.001324572297519,-6.62666566597871,6.62666566597871,AD,1,11,8.8723527,-8.8723527,0.0021338,-2.6708443,2.6708443,1,21.7858657836914
1096,1096,请,13.1195652259672,0.00011236145048,-9.09378964655144,9.09378964655144,VV,1,17,14.637434,-14.637434,3.92E-05,-4.4063067,4.4063067,10,28.5906963348389
1097,1097,要,8.8790635948591,0.00212390713823,-6.15449789678904,6.15449789678904,VV,1,13,13.48606,-13.48606,9E-05,-4.05971,4.05971,3,19.6182899475098
1098,1098,全新,24.3375104949687,4.717146E-08,-16.8694767814356,16.8694767814356,VA,2,11,18.3041175,-18.3041175,3.1E-06,-5.5100884,5.5100884,9,27.415967464447
1099,1099,不,7.66017748945888,0.004943753445998,-5.30963042940718,5.30963042940718,AD,1,7,12.8677944,-12.8677944,0.0001338,-3.8735921,3.8735921,0,7.28437662124634
1100,1100,惠普,20.0313246904398,9.33190728E-07,-13.8846562320592,13.8846562320592,NR,2,11,19.788682,-19.788682,1E-06,-5.956987,5.956987,8,28.1534070968628
1101,1101,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,10,4.5670954,-4.5670954,0.0421859,-1.3748327,1.3748327,9,16.4224739074707
1102,1102,可以,9.23190599530059,0.00166310388576,-6.39906961183706,6.39906961183706,VV,2,20,7.821669,-7.821669,0.00442,-2.354557,2.354557,15,33.2576351165772
1103,1103,选择,11.7063321828512,0.0002992560049,-8.11421114724147,8.11421114724147,NN,2,25,9.9554438,-9.9554438,0.0010072,-2.9968872,2.9968872,19,44.2496681213379
1104,1104,你,10.0426620413562,0.00094810729732,-6.96104287928241,6.96104287928241,PN,1,12,6.3170379,-6.3170379,0.0125424,-1.9016179,1.9016179,1,16.7648773193359
1105,1105,带来,22.8261291266287,1.34477754E-07,-15.8218670472199,15.8218670472199,VV,2,7,13.511418,-13.511418,8.6E-05,-4.067342,4.067342,2,22.7159457206726
1106,1106,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,2,6.570422,-6.570422,0.010522,-1.977894,1.977894,1,9.53139781951904
1107,1107,搬家,19.2054647832121,1.654165732E-06,-13.3122137658268,13.3122137658268,VV,2,6,25.367376,-25.367376,0.0,-7.636341,7.636341,1,18.5222597122192
1108,1108,暖气,19.5781175277972,1.277613127E-06,-13.5705169650639,13.5705169650639,NR,2,4,12.0968081,-12.0968081,0.0002283,-3.6415021,3.6415021,2,17.4334254264832
1109,1109,不用,14.8313857233001,3.430109782E-05,-10.2803331979025,10.2803331979025,VV,2,9,14.280208,-14.280208,5E-05,-4.298771,4.298771,4,25.6993503570557
1110,1110,看,9.69896778996037,0.001203149980185,-6.72281217795276,6.72281217795276,VV,1,6,14.7608294,-14.7608294,3.6E-05,-4.4434524,4.4434524,2,10.6878900527954
1111,1111,关键词,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,NR,3,6,17.5711669,-17.5711669,5.1E-06,-5.2894483,5.2894483,4,22.4747292200724
1112,1112,可,10.2336883869174,0.000830525228307,-7.09345225212085,7.09345225212085,AD,1,4,11.3938287,-11.3938287,0.0003716,-3.4298842,3.4298842,1,10.7507944107056
1113,1113,带,11.6110360903998,0.0003196905922,-8.0481569294404,8.0481569294404,VV,1,12,15.2225518,-15.2225518,2.62E-05,-4.5824447,4.5824447,6,8.23379898071289
1114,1114,吗,12.6376638420142,0.000156922098924,-8.75976106095649,8.75976106095649,IJ,1,7,14.8737982,-14.8737982,3.33E-05,-4.4774594,4.4774594,5,33.856746673584
1115,1115,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,14,1.78453731,-1.78453731,0.29026906,-0.53719926,0.53719926,5,16.4985332489014
1116,1116,多,9.32224971450235,0.001562151711121,-6.46169110608306,6.46169110608306,VA,1,13,11.5123853,-11.5123853,0.0003423,-3.4655733,3.4655733,10,13.7658529281616
1117,1117,门外,23.8559929714191,6.5861336E-08,-16.535714267597,16.535714267597,NN,2,31,19.2778154,-19.2778154,1.6E-06,-5.8032007,5.8032007,29,18.7280614376068
1118,1118,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,8,2.1811257,-2.1811257,0.22050363,-0.65658426,0.65658426,5,12.834734916687
1119,1119,楼,14.0125192511955,6.0507803879E-05,-9.71273821150815,9.71273821150815,NN,1,31,17.7637723,-17.7637723,4.5E-06,-5.3474283,5.3474283,0,12.2648754119873
1120,1120,已经,10.8947766294485,0.000525225058942,-7.55168370353263,7.55168370353263,AD,2,17,11.400346,-11.400346,0.00037,-3.4318461,3.4318461,10,27.676971912384
1121,1121,家具,17.1806123172682,6.73163173E-06,-11.9086929880079,11.9086929880079,NN,2,4,16.3533717,-16.3533717,1.19E-05,-4.9228554,4.9228554,2,21.0749974250793
1122,1122,美国,10.5969172301723,0.000645669173475,-7.34522330072106,7.34522330072106,NR,2,16,6.7616398,-6.7616398,0.009216,-2.0354564,2.0354564,4,38.7012825012207
1123,1123,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,4,2.0603625,-2.0603625,0.2397558,-0.6202309,0.6202309,3,16.973445892334
1124,1124,组织,9.80943433611644,0.001114463948928,-6.79938175296703,6.79938175296703,NN,2,6,3.348755,-3.348755,0.0981577,-1.0080757,1.0080757,3,23.9735374450684
1125,1125,问题,9.05004443079189,0.001886536291731,-6.27301278114563,6.27301278114563,NN,2,12,11.1514784,-11.1514784,0.0004396,-3.3569295,3.3569295,3,36.158073425293
1126,1126,羊毛,19.3855565352427,1.460044189E-06,-13.4370438559889,13.4370438559889,NN,2,4,18.66253,-18.66253,0.0,-5.61798,5.61798,2,29.6013221740723
1127,1127,；,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,9,10.281185,-10.281185,0.000804,-3.094945,3.094945,8,16.9406318664551
1128,1128,转椅,24.8454296825876,3.317267E-08,-17.221539534286,17.221539534286,VV,2,7,23.8722174,-23.8722174,1E-07,-7.1862535,7.1862535,1,19.204532623291
1129,1129,照片,14.5479086600661,4.174871562E-05,-10.0838418707684,10.0838418707684,NN,2,7,16.0478443,-16.0478443,1.48E-05,-4.8308825,4.8308825,5,21.1690073013306
1130,1130,提供,10.9859222387524,0.000493069201488,-7.61486102564206,7.61486102564206,VV,2,15,7.8544076,-7.8544076,0.004321,-2.3644123,2.3644123,1,18.0421772003174
1131,1131,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,14,3.9312807,-3.9312807,0.0655491,-1.1834334,1.1834334,5,19.9456672668457
1132,1132,814-954-9497267-265-7969267-574-6828,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,CD,36,4,27.885464,-27.885464,0.0,-8.394361,8.394361,3,53.0505561828613
1133,1133,还,9.23920792529292,0.001654707663666,-6.40413092402389,6.40413092402389,AD,1,6,8.5304469,-8.5304469,0.0027045,-2.5679204,2.5679204,3,26.5038356781006
1134,1134,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,23,2.00648566,-2.00648566,0.24887864,-0.60401237,0.60401237,6,33.9023704528809
1135,1135,能,9.88839784073311,0.001055104902277,-6.85411508355921,6.85411508355921,VV,1,11,12.29323,-12.29323,0.000199,-3.700631,3.700631,4,27.4343338012695
1136,1136,有效,11.8998177381515,0.000261696502155,-8.24832511437692,8.24832511437692,VA,2,24,15.5801361,-15.5801361,2.04E-05,-4.6900883,4.6900883,14,22.7348966598511
1137,1137,照片,14.5479086600661,4.174871562E-05,-10.0838418707684,10.0838418707684,NN,2,9,12.420762,-12.420762,0.000182,-3.739022,3.739022,7,25.5987391471863
1138,1138,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,7,4.5853145,-4.5853145,0.0416565,-1.3803172,1.3803172,6,12.739520072937
1139,1139,注重,14.2731356388073,5.0507752138E-05,-9.89338372578898,9.89338372578898,VV,2,7,15.1638527,-15.1638527,2.72E-05,-4.5647745,4.5647745,3,25.0923824310303
1140,1140,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,7,4.9175521,-4.9175521,0.0330879,-1.4803307,1.4803307,5,21.6076583862305
1141,1141,懂,14.7696189306333,3.5801537458E-05,-10.2375197197133,10.2375197197133,VV,1,9,6.164096,-6.164096,0.0139451,-1.8555778,1.8555778,2,25.392406463623
1142,1142,是,6.43900552066259,0.01152567040388,-4.46317852225719,4.46317852225719,VC,1,5,5.6583089,-5.6583089,0.0198006,-1.7033207,1.7033207,1,15.3703289031982
1143,1143,还有,22.9189190326154,1.26100818E-07,-15.886184108939,15.886184108939,CC,2,6,13.4505211,-13.4505211,8.93E-05,-4.0490103,4.0490103,0,17.0621976852417
1144,1144,转换,14.1946347882173,5.3332157286E-05,-9.83897108253092,9.83897108253092,VV,2,5,18.3464425,-18.3464425,3E-06,-5.5228295,5.5228295,0,17.3697066307068
1145,1145,实时,17.6499711671934,4.8621601E-06,-12.2340277515044,12.2340277515044,NN,2,13,17.454683,-17.454683,6E-06,-5.254383,5.254383,10,30.1684236526489
1146,1146,个,8.5534438053212,0.002661686172089,-5.92879545773632,5.92879545773632,M,1,8,18.534552,-18.534552,3E-06,-5.579456,5.579456,1,9.22736835479736
1147,1147,邮件,16.3532977533331,1.194446902E-05,-11.3352422305801,11.3352422305801,NN,2,13,18.2343938,-18.2343938,3.2E-06,-5.4890995,5.4890995,11,39.3542003631592
1148,1148,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,7,4.4061307,-4.4061307,0.0471653,-1.3263775,1.3263775,5,15.321460723877
1149,1149,在,6.51320196568733,0.010947900470762,-4.51460757893367,4.51460757893367,P,1,9,4.8357689,-4.8357689,0.0350178,-1.4557115,1.4557115,5,12.5965147018433
1150,1150,是,6.43900552066259,0.01152567040388,-4.46317852225719,4.46317852225719,VC,1,7,6.5598456,-6.5598456,0.0105996,-1.9747103,1.9747103,1,16.1910762786865
1151,1151,自己,9.46133693161873,0.001418579842854,-6.55809901847921,6.55809901847921,PN,2,18,6.741979,-6.741979,0.009342,-2.029538,2.029538,16,32.2978839874268
1152,1152,：,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,16,7.1541033,-7.1541033,0.007021,-2.1535997,2.1535997,2,13.8664026260376
1153,1153,房租,18.373357708074,2.944884111E-06,-12.7354410927708,12.7354410927708,NN,2,8,19.47896,-19.47896,0.0,-5.86375,5.86375,4,18.7940459251404
1154,1154,学生会,18.0233318996863,3.753500486E-06,-12.4928216905637,12.4928216905637,NN,3,12,18.9506348,-18.9506348,2E-06,-5.7047095,5.7047095,5,31.3616205851237
1155,1155,放心,15.6084169353064,2.001696905E-05,-10.8189301917117,10.8189301917117,VV,2,21,16.9952745,-16.9952745,7.7E-06,-5.1160874,5.1160874,19,46.4575366973877
1156,1156,看看,25.8535484155544,1.6493257E-08,-17.9203141917116,17.9203141917116,VV,2,14,19.4678915,-19.4678915,1.4E-06,-5.8604193,5.8604193,9,22.3415851593018
1157,1157,所在,14.3826497307634,4.6815645289E-05,-9.96929310985991,9.96929310985991,VV,2,3,16.3611649,-16.3611649,1.19E-05,-4.9252014,4.9252014,1,20.9778175354004
1158,1158,能,9.88839784073311,0.001055104902277,-6.85411508355921,6.85411508355921,VV,1,8,14.819689,-14.819689,3.5E-05,-4.461171,4.461171,0,8.04079627990723
1159,1159,卧室,18.975161840654,1.940471E-06,-13.152579930518,13.152579930518,NN,2,7,13.667588,-13.667588,7.7E-05,-4.114354,4.114354,2,18.0208868980408
1160,1160,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,7,1.0939274,-1.0939274,0.4684843,-0.32930496,0.32930496,6,17.4166221618652
1161,1161,我,8.2849017013646,0.003206240360514,-5.74265625551717,5.74265625551717,PN,1,5,12.2100038,-12.2100038,0.0002111,-3.6755774,3.6755774,0,8.65495300292969
1162,1162,好,9.95740514797664,0.001005824873956,-6.90194730401309,6.90194730401309,VA,1,14,16.250157,-16.250157,1.28E-05,-4.8917847,4.8917847,1,9.02992534637451
1163,1163,设备,11.9884601610137,0.00024610128974,-8.30976735986187,8.30976735986187,NN,2,10,15.8095322,-15.8095322,1.74E-05,-4.7591434,4.7591434,4,31.9980969429016
1164,1164,！,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,3,8.2326723,-8.2326723,0.0033244,-2.4782813,2.4782813,2,9.24666118621826
1165,1165,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,14,6.701395,-6.701395,0.009609,-2.017321,2.017321,3,19.0945091247559
1166,1166,问,12.1208895131446,0.000224516716638,-8.40156039191479,8.40156039191479,VV,1,10,17.8634943,-17.8634943,4.2E-06,-5.3774476,5.3774476,4,23.8571224212647
1167,1167,保险,12.0109291488158,0.00024229812333,-8.32534167540693,8.32534167540693,NN,2,10,16.246851,-16.246851,1.29E-05,-4.8907895,4.8907895,6,20.7954211235046
1168,1168,8,11.173318885978,0.000433007944172,-7.74475448331281,7.74475448331281,CD,1,8,10.993834,-10.993834,0.0004904,-3.3094738,3.3094738,6,23.8745155334473
1169,1169,都,8.92347753506678,0.002059518020429,-6.18528329422155,6.18528329422155,AD,1,20,11.2389458,-11.2389458,0.0004138,-3.3832598,3.3832598,7,12.4213199615479
1170,1170,退还,17.3878576462405,5.83086905E-06,-12.0523445034693,12.0523445034693,VV,2,10,15.588232,-15.588232,2.03E-05,-4.6925254,4.6925254,8,20.5430974960327
1171,1171,能,9.88839784073311,0.001055104902277,-6.85411508355921,6.85411508355921,VV,1,15,9.773527,-9.773527,0.0011425,-2.9421248,2.9421248,9,9.6686954498291
1172,1172,加,11.6360315330905,0.000314199491648,-8.06548245006827,8.06548245006827,VV,1,4,18.329466,-18.329466,3E-06,-5.517719,5.517719,1,9.25320720672607
1173,1173,附近,14.1583908370861,5.4688960387E-05,-9.813848689992,9.813848689992,NN,2,5,8.9297726,-8.9297726,0.0020506,-2.6881294,2.6881294,3,25.3378429412842
1174,1174,可以,9.23190599530059,0.00166310388576,-6.39906961183706,6.39906961183706,VV,2,3,12.4344443,-12.4344443,0.0001807,-3.7431407,3.7431407,0,15.9031100273132
1175,1175,拖车,20.5237444860998,6.6334168E-07,-14.2259756250728,14.2259756250728,NN,2,5,20.937591,-20.937591,0.0,-6.302843,6.302843,0,18.5453333854675
1176,1176,每,10.8188455994756,0.0005536087632645,-7.49905232418991,7.49905232418991,PN,1,13,12.786091,-12.786091,0.000142,-3.848997,3.848997,5,20.3219871520996
1177,1177,但,9.10457690830496,0.00181655793296,-6.31081181418277,6.31081181418277,AD,1,18,3.7064426,-3.7064426,0.0766037,-1.1157504,1.1157504,10,16.8135433197022
1178,1178,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,8,4.003019,-4.003019,0.0623693,-1.2050288,1.2050288,5,13.0358285903931
1179,1179,带,11.6110360903998,0.0003196905922,-8.0481569294404,8.0481569294404,VV,1,4,16.661277,-16.661277,1E-05,-5.015544,5.015544,0,11.5913238525391
1180,1180,哈,15.0211923476285,3.0072569187E-05,-10.4118971244073,10.4118971244073,IJ,1,14,18.8229329,-18.8229329,2.2E-06,-5.6662674,5.6662674,12,37.6304321289063
1181,1181,有,7.40823627459694,0.005887062769161,-5.13499808665878,5.13499808665878,VE,1,18,8.798398,-8.798398,0.002246,-2.6485817,2.6485817,4,20.4433059692383
1182,1182,吗,12.6376638420142,0.000156922098924,-8.75976106095649,8.75976106095649,IJ,1,6,17.9057196,-17.9057196,4.1E-06,-5.3901587,5.3901587,4,35.0619468688965
1183,1183,一起,12.3318397018881,0.00019397526239,-8.54777992048093,8.54777992048093,AD,2,15,13.277597,-13.277597,0.000101,-3.996955,3.996955,2,27.1565237045288
1184,1184,大,8.73262464362626,0.002350812771009,-6.05299415061784,6.05299415061784,VA,1,3,11.784968,-11.784968,0.000283,-3.547629,3.547629,0,7.29693984985352
1185,1185,无不良,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,VE,3,10,31.051374,-31.051374,0.0,-9.347395,9.347395,0,18.8383156458537
1186,1186,啊,15.6201965445023,1.9854195864E-05,-10.827095194614,10.827095194614,IJ,1,6,17.097439,-17.097439,7E-06,-5.146842,5.146842,4,10.6081104278564
1187,1187,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,8,2.564384,-2.564384,0.169061,-0.7719565,0.7719565,7,13.5638427734375
1188,1188,了,6.57820721768322,0.010465556093563,-4.55966578607621,4.55966578607621,SP,1,16,11.7573386,-11.7573386,0.0002889,-3.5393116,3.5393116,11,23.90869140625
1189,1189,标题,16.3950978255107,1.1603360161E-05,-11.3642158327572,11.3642158327572,NN,2,9,17.726087,-17.726087,5E-06,-5.336084,5.336084,0,16.9692802429199
1190,1190,~,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,8,16.5720107,-16.5720107,1.03E-05,-4.9886723,4.9886723,3,1.95407509803772
1191,1191,很近,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,AD,2,8,20.113251,-20.113251,1E-06,-6.054692,6.054692,6,32.9757542610168
1192,1192,也,8.30053886491148,0.003171676040733,-5.75349511134164,5.75349511134164,AD,1,7,10.019802,-10.019802,0.000963,-3.016261,3.016261,4,11.6836700439453
1193,1193,椅子,17.2286395280314,6.511225219E-06,-11.9419829137386,11.9419829137386,NN,2,7,14.185306,-14.185306,5.37E-05,-4.2702026,4.2702026,4,35.749942779541
1194,1194,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,9,3.5563509,-3.5563509,0.0850025,-1.0705683,1.0705683,8,18.1340236663818
1195,1195,楼,14.0125192511955,6.0507803879E-05,-9.71273821150815,9.71273821150815,NN,1,8,19.5747619,-19.5747619,1.3E-06,-5.8925905,5.8925905,1,12.333498954773
1196,1196,很,9.70013729650634,0.001202175053697,-6.72362281811774,6.72362281811774,AD,1,20,6.7999749,-6.7999749,0.0089744,-2.0469964,2.0469964,4,29.7408390045166
1197,1197,住处,17.4443873787652,5.60681392E-06,-12.0915279281866,12.0915279281866,NN,2,9,16.5119841,-16.5119841,1.07E-05,-4.9706025,4.9706025,7,25.3722915649414
1198,1198,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,9,1.36994368,-1.36994368,0.38690635,-0.41239414,0.41239414,2,15.49769115448
1199,1199,小区,16.3625142367112,1.1868406432E-05,-11.3416306100483,11.3416306100483,NN,2,19,19.3568896,-19.3568896,1.5E-06,-5.8270044,5.8270044,0,16.1984486579895
1200,1200,了,6.57820721768322,0.010465556093563,-4.55966578607621,4.55966578607621,SP,1,12,10.7232819,-10.7232819,0.0005915,-3.2280295,3.2280295,10,21.805965423584
1201,1201,点,11.4212146363435,0.000364646296919,-7.91658272375148,7.91658272375148,NN,1,15,16.315656,-16.315656,1.2E-05,-4.911502,4.911502,11,10.0642070770264
1202,1202,一,6.9939943419764,0.007845089698705,-4.84786745899315,4.84786745899315,CD,1,9,8.288866,-8.288866,0.0031974,-2.4951973,2.4951973,2,19.8798732757568
1203,1203,椅子,17.2286395280314,6.511225219E-06,-11.9419829137386,11.9419829137386,NN,2,6,13.1589199,-13.1589199,0.0001093,-3.9612296,3.9612296,5,30.515344619751
1204,1204,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,10,6.671093,-6.671093,0.009813,-2.008199,2.008199,9,13.7275295257568
1205,1205,.,4.8550000518315,0.0345540816748389,-3.36522959754539,3.36522959754539,PU,1,4,8.6474798,-8.6474798,0.0024937,-2.6031508,2.6031508,3,20.8012294769287
1206,1206,请,13.1195652259672,0.00011236145048,-9.09378964655144,9.09378964655144,VV,1,10,15.775116,-15.775116,1.8E-05,-4.748783,4.748783,0,11.2051248550415
1207,1207,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,11,4.243584,-4.243584,0.05279,-1.277446,1.277446,10,15.1800909042358
1208,1208,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,13,3.5097778,-3.5097778,0.0877913,-1.0565484,1.0565484,5,14.3929281234741
1209,1209,房间,15.4625206588513,2.2147130929E-05,-10.7178025990327,10.7178025990327,NN,2,14,18.679869,-18.679869,2E-06,-5.623201,5.623201,8,19.6193161010742
1210,1210,大,8.73262464362626,0.002350812771009,-6.05299415061784,6.05299415061784,VA,1,10,10.547936,-10.547936,0.000668,-3.175245,3.175245,5,3.84834146499634
1211,1211,提供,10.9859222387524,0.000493069201488,-7.61486102564206,7.61486102564206,VV,2,8,14.460954,-14.460954,4.4E-05,-4.353181,4.353181,0,16.6758017539978
1212,1212,食物,15.3116870185313,2.4587984077E-05,-10.6132526865113,10.6132526865113,NN,2,3,15.309484,-15.309484,2.5E-05,-4.608614,4.608614,0,17.1818470954895
1213,1213,包,14.5093577262554,4.2879341433E-05,-10.0571203996896,10.0571203996896,VV,1,13,15.816437,-15.816437,1.7E-05,-4.761222,4.761222,7,18.857608795166
1214,1214,！,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,6,14.0432165,-14.0432165,5.92E-05,-4.2274294,4.2274294,5,15.2036409378052
1215,1215,.,4.8550000518315,0.0345540816748389,-3.36522959754539,3.36522959754539,PU,1,6,5.7417182,-5.7417182,0.0186883,-1.7284294,1.7284294,5,5.95375299453735
1216,1216,你,10.0426620413562,0.00094810729732,-6.96104287928241,6.96104287928241,PN,1,17,14.2564175,-14.2564175,5.11E-05,-4.2916093,4.2916093,0,8.93096446990967
1217,1217,照明,18.1322948915982,3.48044959E-06,-12.5683490811928,12.5683490811928,NN,2,10,7.768013,-7.768013,0.004588,-2.338405,2.338405,8,35.4445867538452
1218,1218,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,15,2.9906817,-2.9906817,0.12581,-0.9002849,0.9002849,10,9.30838394165039
1219,1219,下来,12.856085360074,0.00013487537954,-8.91115932037329,8.91115932037329,VV,2,10,13.0223458,-13.0223458,0.0001202,-3.9201167,3.9201167,4,37.0240840911865
1220,1220,。,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,9,2.2856224,-2.2856224,0.2050969,-0.6880409,0.6880409,8,22.2845878601074
1221,1221,房东,21.9571169145334,2.4561178E-07,-15.2195136825339,15.2195136825339,NN,2,8,21.40079,-21.40079,0.0,-6.44228,6.44228,1,19.4547467231751
1222,1222,都,8.92347753506678,0.002059518020429,-6.18528329422155,6.18528329422155,AD,1,8,8.278573,-8.278573,0.0032203,-2.4920988,2.4920988,5,17.7896842956543
1223,1223,泡沫,17.7956850092087,4.395062131E-06,-12.3350288902659,12.3350288902659,NN,2,19,9.5924318,-9.5924318,0.0012954,-2.8876097,2.8876097,13,19.937819480896
1224,1224,/,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,10,11.8346691,-11.8346691,0.0002738,-3.5625904,3.5625904,3,35.4373016357422
1225,1225,的,3.9353155417727900,0.0653660105229162,-2.72775287239354,2.72775287239354,DEG,1,5,1.20263952,-1.20263952,0.43447964,-0.36203057,0.36203057,3,12.0443687438965
1226,1226,知道,11.1659990727822,0.000435210482784,-7.73968077543393,7.73968077543393,VV,2,13,6.2830519,-6.2830519,0.0128414,-1.8913871,1.8913871,8,49.5037021636963
1227,1227,赠送,18.1098765076871,3.534955519E-06,-12.5528098415921,12.5528098415921,VV,2,7,18.0480735,-18.0480735,3.7E-06,-5.4330115,5.4330115,6,29.3097848892212
1228,1228,款,12.8875085066763,0.000131969438877,-8.93294018584496,8.93294018584496,NN,1,15,19.625665,-19.625665,1E-06,-5.907914,5.907914,1,10.4801826477051
1229,1229,厨房,16.7104963753055,9.324796196E-06,-11.5828334483002,11.5828334483002,NN,2,3,15.012212,-15.012212,3E-05,-4.519126,4.519126,1,24.8803601264954
1230,1230,，,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,13,0.79321441,-0.79321441,0.57705694,-0.23878133,0.23878133,2,16.1853179931641
1231,1231,这,7.4262378533069,0.0058140619,-5.14747583018722,5.14747583018722,PN,1,9,8.905969,-8.905969,0.0020847,-2.6809638,2.6809638,1,18.5985260009766
1232,1232,便利,15.5009793374706,2.1564542917E-05,-10.7444601236857,10.7444601236857,VA,2,5,7.0451292,-7.0451292,0.0075719,-2.1207952,2.1207952,3,37.889591217041
1233,1233,：,34.6447113041096,3.723E-11,-24.0138839617568,24.0138839617568,PU,1,7,6.8211395,-6.8211395,0.0088437,-2.0533676,2.0533676,6,12.8483257293701
1234,1234,聚居,16.7912738126731,8.817042151E-06,-11.6388241012644,11.6388241012644,VV,2,11,10.5816325,-10.5816325,0.0006525,-3.1853888,3.1853888,8,20.8772535324097
1235,1235,阻挡,17.6364249450869,4.908028492E-06,-12.2246382258441,12.2246382258441,VV,2,24,19.59624,-19.59624,1E-06,-5.899056,5.899056,16,26.8026285171509
1236,1236,1,9.49031623060193,0.001390369224656,-6.57818593786401,6.57818593786401,CD,1,6,8.3747279,-8.3747279,0.0030127,-2.5210443,2.5210443,4,14.0118265151978
1237,1237,短信,19.1728773511971,1.69195502E-06,-13.2896258792039,13.2896258792039,NN,2,4,20.043225,-20.043225,1E-06,-6.033612,6.033612,2,18.0158624649048
1238,1238,提供,10.9859222387524,0.000493069201488,-7.61486102564206,7.61486102564206,VV,2,5,8.7695902,-8.7695902,0.0022913,-2.6399097,2.6399097,1,17.8613648414612
